,Title,X Specter,Y Specter,X TFIDF,Y TFIDF
4345,Graphing trillions of triangles,7.7870764732,3.1704776287,5.6325302124,5.308298111
4346,Visual analytics of large dynamic digraphs,7.814098835,3.3914511204,5.2921118736,5.1313648224
4347,egoComp: A node-link-based technique for visual comparison of ego-networks,8.7825841904,3.2625975609,5.3246655464,5.7014226913
4348,Graph mapping: Multi-scale community visualization of massive graph data,8.2048511505,3.3421397209,5.5098185539,5.1922292709
4349,Graph-based visual analysis for large-scale hydrological modeling,6.4628157616,9.2627105713,5.2798342705,5.0807561874
4350,Graph query algebra and visual proximity rules for biological pathway exploration,8.1611232758,3.5342364311,13.4448404312,7.5557975769
4351,A systematic view on data descriptors for the visual analysis of tabular data,7.8147172928,5.668735981,8.5501146317,7.3017597198
4352,Visualization properties for data quality visual assessment: An exploratory case study,7.6174111366,5.984161377,8.4005680084,7.439391613
4353,Prediction of data visibility in two-dimensional scatterplots,7.4538683891,5.9589557648,8.1421985626,2.3287227154
4354,"Hybrid three-dimensional representation based on panoramic images and three-dimensional models for a virtual museum: Data collection, model, and visualization",10.524479866,8.0899496078,9.4276475906,10.8000469208
4355,Understanding the structure of musical compositions: Is visualization an effective approach?,11.9095020294,7.7983179092,1.0964372158,7.2401580811
4356,Density-based motion,5.7249388695,5.3846845627,13.4418964386,6.0858240128
4357,Visualization and recommendation of large image collections toward effective sensemaking,8.3510770798,4.4836039543,11.1999940872,5.7161159515
4358,VisExpress: Visual exploration of differential gene expression data,3.4522736073,4.2196645737,13.3064899445,7.2675271034
4359,Visualizing genealogy through a family-centric perspective,10.5376596451,4.5516419411,10.3053588867,9.573009491
4360,UPDis: A user-assisted projection technique for distance information,5.7746682167,5.3970246315,7.6343479156,6.5538029671
4361,Projections as visual aids for classification system design,6.0353455544,4.8792991638,7.7075748444,6.3215837479
4362,G-stochastic neighbour embedding for feed-forward data visualization,6.0514149666,5.0562505722,6.5769591331,8.728354454
4363,Automating statistical diagrammatic representations with data characterization,8.0261068344,5.6234579086,8.6010570526,6.6758780479
4364,Visual languages: A graphical review,9.3928165436,4.2407093048,5.6679368019,8.4750337601
4365,Visualizing log-file data from a game using timed word trees,10.4966306686,9.598736763,10.4866380692,11.6673240662
4366,Visualizing the strategic landscape of arbitrary games,10.4559392929,9.580119133,10.4584827423,11.6549015045
4367,"Enjoying death among gamers, viewers, and users: A network visualization of Dark Souls 3's trends on Twitch.tv and Steam platforms",10.4707365036,9.4394245148,10.4030284882,11.7342834473
4368,Automatic generation of battle maps from replay data,10.3958234787,9.6185541153,10.4889564514,11.6782093048
4369,An eye-tracking study on the effect of infographic structures on viewer's comprehension and cognitive load,6.2005558014,7.4011974335,10.2924375534,9.648607254
4370,A geovisual analytics approach for analyzing event-based geospatial anomalies within movement data,7.2275748253,8.9300603867,10.8748378754,7.8866281509
4371,Augmenting the usability of parallel coordinate plot: The polyline glyphs,6.0938067436,6.342774868,8.1436462402,2.3568999767
4372,Approximate answering of queries involving polyline@polyline topological relationships,8.0355262756,3.765673399,8.2320384979,7.2841229439
4373,Visualizing fuzzy sets using opacity-varying freeform diagrams,7.1249551773,4.7741179466,6.6049385071,4.6560912132
4374,Unsupervised color coding for visualizing image classification results,4.9543480873,6.0309810638,6.782640934,3.1053469181
4375,Fuzzy logic@based evaluation of visualizations generated by intelligent decision support systems,7.1149244308,5.228094101,10.1853837967,9.0239019394
4376,Z-Glyph: Visualizing outliers in multivariate data,6.874253273,6.207775116,10.6048326492,7.8299045563
4377,State Transition Graphs for Semantic Analysis of Movement Behaviours,7.158700943,8.9769134521,10.4229917526,6.9002437592
4378,CommViz: Visualization of semantic patterns in large social communication networks,9.2243347168,3.4565036297,7.4518685341,11.1983938217
4379,VisHive: Supporting web-based visualization through ad hoc computational clusters of mobile devices,8.7342500687,6.5559425354,8.1052379608,9.9605007172
4380,Proposal for the hierarchical classification of thematic cartography methods and its application to evaluation of Czech and Slovak national atlases,6.2951211929,8.7326345444,9.8960552216,7.1773405075
4381,To identify what is not there: A definition of missingness patterns and evaluation of missing value visualization,7.4833993912,6.1045670509,5.5004639626,7.7512359619
4382,DataSite: Proactive visual data exploration with computation of insight-based recommendations,8.379026413,6.8277215958,9.8243455887,8.4632606506
4383,Interactive temporal display through collaboration networks visualization,8.7315320969,3.8243234158,12.1186447144,7.6261911392
4384,Adjustable general line coordinates for visual knowledge discovery in n-D data,6.1132903099,5.2784452438,8.2860651016,5.9782195091
4385,Interactive visualization to assist fall-risk assessment of community-dwelling elderly people,8.9948740005,8.2462844849,8.8744440079,7.7225980759
4386,Figurative frames: A critical vocabulary for images in information visualization,10.327205658,6.428481102,9.4064340591,9.1086473465
4387,Visfer: Camera-based visual data transfer for cross-device visualization,9.8817567825,7.9683089256,8.1354141235,10.1919031143
4388,High-dimensional data analysis with subspace comparison using matrix visualization,6.0561108589,5.1206660271,7.5220518112,5.8033795357
4389,On the readability of leaders in boundary labeling,6.7036910057,10.2015419006,7.3451638222,3.8274390697
4390,Visual exploration of migration patterns in gull data,6.9211945534,8.8648109436,11.0074920654,8.0456371307
4391,Untangling origin-destination flows in geographic information systems,6.8915281296,9.8462915421,10.3575162888,1.7768520117
4392,"Modeling evacuation in institutional space: Linking three-dimensional data capture, simulation, analysis, and visualization workflows for risk assessment and communication",7.60212183,9.611084938,10.9684314728,8.3313817978
4393,Eccentric pie charts and an unusual pie cutting,3.1106479168,8.330540657,5.6204557419,8.4635715485
4394,Documentary narrative visualization: Features and modes of documentary film in narrative visualization,10.945763588,5.7221212387,9.0135440826,12.1489839554
4395,A survey of surveys on the use of visualization for interpreting machine learning models,6.3651952744,4.5812110901,10.1182918549,7.7110776901
4396,Force-directed algorithms for schematic drawings and placement: A survey,7.498483181,2.7059309483,5.4508433342,5.6379337311
4397,GoCrystal: A gamified visual analytics tool for analysis and visualization of atomic configurations and thermodynamic energy models,2.7247774601,4.5013604164,9.2462463379,7.9031496048
4398,Deep learning multidimensional projections,5.7804169655,4.9496631622,7.5891542435,6.57640028
4399,EpidVis: A visual web querying tool for animal epidemiology surveillance,8.4969911575,8.9297409058,7.5385270119,7.91274786
4400,Taggle: Combining overview and details in tabular data visualizations,7.8981604576,5.358230114,7.2297492027,6.3636722565
4401,A model-driven approach to automate data visualization in big data analytics,8.5486116409,6.8022212982,9.0243015289,7.7645521164
4402,Visual feature fusion and its application to support unsupervised clustering tasks,6.5484256744,4.6433782578,10.0369691849,5.8530011177
4403,Visualization in the preprocessing phase: Getting insights from enterprise professionals,8.8788452148,6.3585348129,8.7922458649,7.3454566002
4404,State-based network similarity visualization,8.7383708954,3.2514631748,12.5237874985,7.9779195786
4405,An empirical evaluation of three-dimensional pie charts with individually extruded sectors in a geovisualization context,6.0475463867,6.7469921112,5.642727375,8.4081172943
4406,Interactive visual analytics tool for multidimensional quantitative and categorical data analysis,7.091375351,5.7859368324,8.2124109268,6.356402874
4407,TV-MV Analytics: A visual analytics framework to explore time-varying multivariate data,7.4264526367,6.493282795,8.6754760742,7.2433876991
4408,A comparative user study of visualization techniques for cluster analysis of multidimensional data sets,6.7629575729,5.2672820091,7.6536774635,6.3580489159
4409,"Open our visualization eyes, individualization: On Albrecht Durer's 1515 wood cut celestial charts",6.2522735596,6.7505230904,9.4574451447,8.1015052795
4410,VNLP: Visible natural language processing,10.2451457977,4.2142682076,6.5681805611,9.0198955536
4411,Effects of screen-responsive visualization on data comprehension,9.7882814407,7.55661726,8.0198926926,9.8526134491
4412,The missing path: Analysing incompleteness in knowledge graphs,8.3038806915,3.8990511894,8.938624382,9.0114994049
4413,Data and visual displays in the Journal of Ecology 1996@2016,9.2531490326,4.4481406212,8.4809083939,6.4140515327
4414,Predicting intent behind selections in scatterplot visualizations,7.8330717087,5.8260145187,8.8120985031,6.7345480919
4415,Stable visualization of connected components in dynamic graphs,8.0685052872,3.2768051624,5.0733046532,5.3471932411
4416,MuzLink: Connected beeswarm timelines for visual analysis of musical adaptations and artist relationships,11.7770080566,7.7529773712,1.2001544237,7.1732664108
4417,Sanguine: Visual analysis for patient blood management,2.7038254738,5.9113702774,11.9295740128,6.1390247345
4418,Visualisation of law and legal Process: An opportunity missed,10.3711299896,5.4442424774,8.6482143402,8.6673307419
4419,PrAVA: Preprocessing profiling approach for visual analytics,8.3980016708,6.8084554672,9.9452676773,8.5306987762
4420,CoSEP: A compound spring embedder layout algorithm with support for ports,7.4528603554,2.7780900002,5.245071888,5.4935183525
4421,A survey of tag clouds as tools for information retrieval and content representation,10.5287189484,4.315987587,6.0077533722,9.6978006363
4422,Linking unstructured evidence to structured observations,10.0470199585,4.6101531982,7.2556810379,9.7076272964
4423,"Not just a pretty picture: Scientific fact visualisation styles, preferences, confidence and recall",10.4001312256,6.927271843,9.6482954025,9.0696582794
4424,Out-of-sample data visualization using bi-kernel t-SNE,6.0158195496,5.1267681122,7.5094337463,6.3281669617
4425,STFT-LDA: An algorithm to facilitate the visual analysis of building seismic responses,6.0832700729,9.0464391708,9.8096075058,6.1082844734
4426,[Title page],9.6363143921,5.3065342903,10.3973026276,2.0041456223
4427,Keynote speaker: Visualization analysis and design,9.9865703583,6.7251925468,8.814160347,9.0626096725
4428,Keynote speaker: Visualization for deep learning training,5.482614994,4.1921172142,10.5908670425,7.1461496353
4429,SepMe: 2002 New visual separation measures,6.1725106239,5.7791619301,8.1034936905,5.380188942
4430,Mathematical foundations of arc length-based aspect ratio selection,5.0329360962,6.2862682343,10.6923933029,3.0450704098
4431,Spot-tracking lens: A zoomable user interface for animated bubble charts,5.1221055984,7.0500359535,10.3612508774,6.5704598427
4432,Visualizing knots and braids with touchable 3D manipulatives,9.7006158829,8.6786966324,9.0060024261,7.1565217972
4433,Interactive visual co-cluster analysis of bipartite graphs,8.5551919937,3.1967868805,5.8570961952,5.1216435432
4434,A crowdsourcing system for integrated and reproducible evaluation in scientific visualization,9.2532873154,6.3579983711,9.6305294037,8.7409763336
4435,"An integrated visualization system for interactive analysis of large, heterogeneous cosmology data",5.1353621483,8.7243499756,10.5031757355,3.3041114807
4436,EnsembleGraph: Interactive visual analysis of spatiotemporal behaviors in ensemble simulation data,6.0179619789,9.4108428955,11.9608678818,3.2758603096
4437,Rethinking sensitivity analysis of nuclear simulations with topology,5.0035305023,9.3163032532,11.3077373505,3.912800312
4438,Topology-inspired Galilean invariant vector field analysis,3.6085307598,8.8591918945,9.5897521973,2.5174188614
4439,Efficient unsteady flow visualization with high-order access dependencies,4.8332715034,7.9418611526,10.3577604294,2.3179626465
4440,Comparative visualization of multiple time surfaces by planar surface reformation,3.9347441196,8.3932065964,10.7919988632,2.5873470306
4441,Comparative visualization of vector field ensembles based on longest common subsequence,5.6747303009,8.2943220139,11.8773956299,3.1885154247
4442,An integrated geometric and topological approach to connecting cavities in biomolecules,2.3806972504,4.3668661118,12.3703355789,3.8484683037
4443,Accelerated visualization of transparent molecular surfaces in molecular dynamics,2.4113423824,4.461704731,12.1504116058,3.931265831
4444,Interactive exploration of atomic trajectories through relative-angle distribution and associated uncertainties,2.4344031811,4.5544934273,13.0318498611,5.1213030815
4445,Dimension reconstruction for visual exploration of subspace clusters in high-dimensional data,6.0601377487,5.074549675,7.5016317368,5.7750048637
4446,A visual analytics approach to high-dimensional logistic regression modeling and its application to an environmental health study,6.3116464615,4.9519681931,9.3688840866,6.260207653
4447,Geo word clouds,10.6794176102,4.3243808746,6.3076686859,9.4421138763
4448,ICLIC: Interactive categorization of large image collections,5.520567894,5.8685135841,11.2475194931,5.7182145119
4449,Visual monitoring of process runs: An application study for stored procedures,8.5245571136,6.3098907471,11.0980739594,7.6156220436
4450,MovementSlicer: Better Gantt charts for visualizing behaviors and meetings in movement data,7.1617889404,8.7634267807,11.1135759354,8.2748851776
4451,TravelDiff: Visual comparison analytics for massive movement patterns derived from Twitter,7.5729079247,8.8572340012,11.1965074539,8.0292081833
4452,Multilayer graph edge bundling,7.9339075089,2.5753769875,4.6959114075,5.002851963
4453,Visualization of origin-destination matrices using a connection barchart and coordinated maps,7.0042328835,9.8216934204,10.3510885239,1.7581629753
4454,NetworkSeer: Visual analysis for social network in MOOCs,9.6092481613,3.3707668781,9.2719945908,11.714884758
4455,Effects of curves on graph perception,7.6101584435,3.3066661358,8.3925504684,3.9597232342
4456,Screen-space silhouettes for visualizing ensembles of 3D isosurfaces,4.1295852661,7.7707495689,11.973367691,3.2335596085
4457,Visualizing the variations of ensemble of isosurfaces,4.1575160027,8.282781601,11.7742214203,3.2353167534
4458,A Bayesian approach for probabilistic streamline computation in uncertain flows,4.5423440933,8.5971927643,9.571928978,1.5883930922
4459,A study of using motion for comparative visualization,10.0064668655,7.0537977219,13.4313240051,6.1106305122
4460,A visual analytics approach for exploring individual behaviors in smartphone usage data,8.271522522,8.1868572235,11.4968652725,7.0249948502
4461,Visual analysis of body movement in serious games for healthcare,6.3365039825,7.8576889038,11.1737709045,8.258810997
4462,STAC: Enhancing stacked graphs for time series analysis,6.7806816101,7.5947570801,9.7524213791,6.1116256714
4463,Semantic word cloud generation based on word embeddings,10.6155776978,4.3387064934,6.3662939072,9.399933815
4464,A design study of personal bibliographic data visualization,9.0153102875,5.1223392487,6.3140230179,6.4557008743
4465,Bookwall: Visualizing books online based on user experience in physical bookstores,8.9876613617,4.6060481071,7.8995227814,9.7713088989
4466,A design study to identify inconsistencies in kinship information: The case of the 1000 Genomes project,3.6104717255,4.1392602921,12.5379943848,7.0203676224
4467,Fostering comparisons: Designing an interactive exhibit that visualizes marine animal behaviors,10.2381229401,7.3853349686,9.4224033356,10.6495141983
4468,Chair message,9.6893196106,4.7713832855,10.6694488525,9.7543373108
4469,Keynote speaker: Changing the world with visual analytics,8.9042835236,6.8869915009,10.5568599701,8.8628082275
4470,Keynote speaker: Requirements and recent directions in augmented reality visualization,10.1407299042,8.0468149185,8.6918964386,11.0953474045
4471,HoNVis: Visualizing and exploring higher-order networks,8.6113843918,3.3983049393,12.5834159851,7.977499485
4472,Privacy preserving visualization for social network data with ontology information,6.9293084145,3.6921622753,8.0683841705,6.8250203133
4473,k-core based multi-level graph visualization for scale-free networks,8.029173851,2.9592936039,5.4362449646,5.5702600479
4474,NetSet: A systematic integration of visualization for analyzing set intersections with network,8.2268457413,4.0877861977,6.7470774651,4.5113868713
4475,A visual analytics approach for understanding egocentric intimacy network evolution and impact propagation in MMORPGs,10.4685573578,9.4575433731,10.527630806,11.64245224
4476,A gesture system for graph visualization in virtual reality environments,10.0263795853,8.24081707,8.4339952469,10.5539522171
4477,Design space for spatio-data coordination: Tangible interaction devices for immersive information visualisation,9.7549514771,7.9883861542,8.6022310257,7.4626727104
4478,Virtual retractor: An interactive data exploration system using physically based deformation,4.7339339256,7.244822979,10.7140569687,4.8637032509
4479,Interaction+: Interaction enhancement for web-based visualizations,9.2751379013,5.9134545326,9.0271053314,8.0286540985
4480,In situ magnetic flux vortex visualization in time-dependent Ginzburg-Landau superconductor simulations,4.0341320038,9.2775011063,9.9662456512,2.1103804111
4481,Designing interactive distance cartograms to support urban travelers,7.0018420219,10.0148468018,8.0639734268,4.4125370979
4482,MobiSeg: Interactive region segmentation using heterogeneous mobility data,7.280954361,9.5262479782,10.6396932602,10.6140842438
4483,Exploring the evolution of pressure-perturbations to understand atmospheric phenomena,5.7942094803,9.5026979446,11.4995164871,7.1202712059
4484,Homogeneity guided probabilistic data summaries for analysis and visualization of large-scale data sets,7.1408529282,6.1150608063,9.7963266373,5.0794677734
4485,Efficient distribution-based feature search in multi-field datasets,6.4703211784,6.7186183929,9.5796003342,5.305814743
4486,SwiftTuna: Responsive and incremental visual exploration of large-scale multidimensional data,7.1347484589,6.6867790222,8.3385419846,7.2218065262
4487,Multivariate volumetric data analysis and visualization through bottom-up subspace exploration,6.1765942574,5.5589990616,9.3282909393,5.6981201172
4488,Range likelihood tree: A compact and effective representation for visual exploration of uncertain data sets,5.392780304,8.5161943436,9.3909215927,2.6375317574
4489,Statistical visualization and analysis of large data using a value-based spatial distribution,5.6811561584,8.3454723358,9.5018062592,5.2336034775
4490,Transfer Function design toolbox for full-color volume datasets,4.0244960785,6.6533637047,9.9380397797,4.9955034256
4491,Efficient GPU-accelerated computation of isosurface similarity maps,3.8486447334,7.8118953705,11.4734477997,3.2644300461
4492,Using interactive particle-based rendering to visualize a large-scale time-varying unstructured volume with mixed cell types,4.0237598419,7.7107138634,10.0690975189,4.3567867279
4493,FFTEB: Edge bundling of huge graphs by the Fast Fourier Transform,7.7642922401,2.3870997429,4.5547351837,4.8618078232
4494,Visualizing the uncertainty induced by graph layout algorithms,7.5535812378,3.0337388515,5.5432744026,5.9852232933
4495,CactusTree: A tree drawing approach for hierarchical edge bundling,7.7601184845,4.5215568542,6.4756250381,6.9306559563
4496,Quasi-biclique edge concentration: A visual analytics method for biclustering,7.7736091614,4.1238880157,4.4260902405,5.143073082
4497,Aeonium: Visual analytics to support collaborative qualitative coding,9.7044706345,6.5304598808,9.4595508575,9.5863990784
4498,ChartAccent: Annotation for data-driven storytelling,10.9299411774,5.8361983299,6.7305383682,8.3952569962
4499,Exploring controversy via sentiment divergences of aspects in reviews,10.0448713303,3.7338497639,10.5084152222,8.2934579849
4500,"A visual analytics system for brain functional connectivity comparison across individuals, groups, and time points",3.0063390732,5.562983036,11.599814415,5.4103097916
4501,DrugPathSeeker: Interactive UI for exploring drug-ADR relation via pathways,3.1609663963,4.2930555344,10.1273012161,7.61495924
4502,BioLinker: Bottom-up exploration of protein interaction networks,3.4085483551,4.0567212105,13.4182043076,7.5140895844
4503,Interactive visualization of assembly instruction for stone tools restoration,10.5374612808,8.0604686737,9.3531951904,8.7001132965
4504,Implicit Sphere Shadow Maps,4.0713953972,7.3957242966,10.3064603806,3.1135923862
4505,Compression and shifting to reduce occlusion in multiple short time series,6.0362143517,6.39757061,9.5575017929,6.0395102501
4506,dNNG: Quality metrics and layout for neighbourhood faithfulness,7.6204853058,2.8902676105,5.4882397652,5.2368865013
4507,Radial contour labeling with straight leaders,4.9577059746,6.5669779778,7.3291873932,3.8669621944
4508,Making many-to-many parallel coordinate plots scalable by asymmetric biclustering,6.0090727806,5.1811256409,7.6189489365,5.8223152161
4509,Keynote Abstracts,9.7211771011,5.044008255,10.5557155609,9.9389829636
4510,Optimal Algorithms for Compact Linear Layouts,7.3323278427,2.9151465893,5.4094734192,5.7762451172
4511,BC Tree-Based Proxy Graphs for Visualization of Big Graphs,7.9204163551,3.1463525295,5.5840420723,5.2895417213
4512,Development of an Integrated Visualization System for Phenotypic Character Networks,3.4386193752,4.053855896,12.4404706955,6.8419270515
4513,Image and Distribution Based Volume Rendering for Large Data Sets,4.637362957,7.3575849533,9.4231767654,5.8544211388
4514,Smart Surrogate Widgets for Direct Volume Manipulation,9.4171648026,7.5297937393,8.6889533997,7.1394891739
4515,Topologically Controlled Lossy Compression,3.4920332432,8.2380609512,9.4422512054,3.855751276
4516,Information Guided Data Sampling and Recovery Using Bitmap Indexing,6.7018671036,6.7316889763,9.4513196945,4.7911229134
4517,In Situ Prediction Driven Feature Analysis in Jet Engine Simulations,4.6864266396,9.1301679611,11.0960330963,4.0972852707
4518,Access Pattern Learning with Long Short-Term Memory for Parallel Particle Tracing,4.9137768745,7.8163824081,10.3463563919,2.3060486317
4519,Dynamic Data Repartitioning for Load-Balanced Parallel Particle Tracing,4.8437571526,7.8087487221,10.3400659561,2.3988919258
4520,Uncertainty Visualization for Secondary Structures of Proteins,2.6415445805,4.1745057106,4.9338288307,7.4715557098
4521,Modeling and Visualization of Uncertainty-Aware Geometry Using Multi-variate Normal Distributions,5.5870270729,8.3851089478,9.3307733536,2.4567861557
4522,Visualization of Fullerene Fragmentation,2.4421889782,4.4178695679,12.3401098251,3.9891598225
4523,Composite Visual Mapping for Time Series Visualization,6.5145373344,8.043964386,8.7779750824,4.9241504669
4524,Visual Detection of Structural Changes in Time-Varying Graphs Using Persistent Homology,6.9228649139,6.9895071983,7.8005366325,5.1251997948
4525,Optimal Sankey Diagrams Via Integer Programming,7.3235569,2.7923047543,5.5866823196,5.9050869942
4526,A Visual Analytics Approach for Equipment Condition Monitoring in Smart Factories of Process Industry,8.1588830948,9.2318878174,10.2341060638,8.6985425949
4527,Visual Analysis of Collective Anomalies Through High-Order Correlation Graph,7.6676154137,7.5740237236,10.8586740494,7.8678531647
4528,Visual Analytics for Networked-Guarantee Loans Risk Management,7.9458765984,7.3204259872,10.6679849625,8.428943634
4529,FraudVis: Understanding Unsupervised Fraud Detection Algorithms,7.9913754463,7.6442804337,12.1733293533,8.8498363495
4530,HeloVis: A Helical Visualization for SIGINT Analysis Using 3D Immersion,10.0252170563,8.1576728821,8.6965236664,10.6342258453
4531,Visualizing Deep Neural Networks for Text Analytics,5.4914684296,4.1739211082,10.9349222183,7.1711750031
4532,TagNet: Toward Tag-Based Sentiment Analysis of Large Social Media Data,10.0663871765,3.525318861,6.0909013748,9.6875247955
4533,An Evaluation of Perceptually Complementary Views for Multivariate Data,6.3577880859,6.3560619354,8.3742713928,7.4131307602
4534,Know Your Enemy: Identifying Quality Problems of Time Series Data,7.0492954254,7.3496451378,8.2648916245,7.4068861008
4535,An Automatic Deformation Approach for Occlusion Free Egocentric Data Exploration,4.7257204056,7.0825991631,10.6715402603,4.8153815269
4536,Exploring the Role of Sound in Augmenting Visualization to Enhance User Engagement,10.2655067444,7.6563630104,9.762342453,8.8162021637
4537,A Comparative 3D Visualization Tool for Observation of Mode Water,4.4014835358,8.5127477646,10.7670860291,5.3489742279
4538,An Evolutionary Signature for Animated Meshes,3.6178581715,7.7196364403,11.75639534,5.0445199013
4539,CorFish: Coordinating Emphasis Across Multiple Views Using Spatial Distortion,8.1363420486,5.8510699272,8.5697937012,7.6226072311
4540,Collaborative Visual Analysis with Multi-level Information Sharing Using a Wall-Size Display and See-Through HMDs,9.9256515503,6.4234805107,9.3498401642,9.7285461426
4541,Object-in-Hand Feature Displacement with Physically-Based Deformation,4.5795564651,7.1564207077,10.7909889221,4.8642730713
4542,Challenges for Brain Data Analysis in VR Environments,3.0458946228,5.6935963631,12.4719495773,7.6155409813
4543,Jacob's Ladder: The User Implications of Leveraging Graph Pivots,8.091135025,3.8708789349,9.0792808533,7.5002379417
4544,The Role of Working Memory Capacity in Graph Reading Performance,9.4655284882,6.9921865463,9.1499795914,4.2492508888
4545,Scatterplot Summarization by Constructing Fast and Robust Principal Graphs from Skeletons,6.4096593857,5.8002686501,8.3597698212,4.0167279243
4546,"Defamiliarization, Representation Granularity, and User Experience: A Qualitative Study with Two Situated Visualizations",10.4224843979,7.2710542679,9.0172863007,8.5956907272
4547,Emoji and Chernoff - A Fine Balancing Act or are we Biased?,6.627866745,6.0484752655,8.128112793,2.2603809834
4548,Visual Analytics of Dynamic Interplay Between Behaviors in MMORPGs,10.4404344559,9.5731801987,10.5726232529,11.6291379929
4549,What-Why Analysis of Expert Interviews: Analysing Geographically-Embedded Flow Data,9.8479652405,5.851190567,10.4760599136,1.8830820322
4550,User Evaluation of Group-in-a-Box Variants,7.729994297,3.5307815075,10.4480552673,6.9793663025
4551,An Interactive Visual Analytics System for Incremental Classification Based on Semi-supervised Topic Modeling,10.0899295807,4.1992425919,6.9093356133,9.4299964905
4552,Visual Quality Guidance for Document Exploration with Focus+Context Techniques,10.0588531494,5.5295820236,7.0006136894,9.7164573669
4553,Visual Analytics of Taxi Trajectory Data via Topical Sub-trajectories,7.2004494667,9.5202770233,13.0242891312,5.2952437401
4554,GitViz: An Interactive Visualization System for Analyzing Development Trends in the Open-Source Software Community,9.3623313904,5.7761416435,10.6720991135,9.5240736008
4555,EngineQV: Investigating External Cause of Engine Failures Based on Geo-Temporal Association,7.595492363,9.1838693619,10.0856294632,8.3611040115
4556,Analysis of Coupled Thermo-Hydro-Mechanical Simulations of a Generic Nuclear Waste Repository in Clay Rock Using Fiber Surfaces,5.4836759567,9.3547697067,9.3648548126,3.0412113667
4557,Visual Exploration of Circulation Rolls in Convective Heat Flows,4.1852984428,9.161989212,10.238492012,2.6572828293
4558,Visual Analysis of Ligand Trajectories in Molecular Dynamics,2.5618214607,4.2091841698,12.9990310669,5.1077132225
4559,A Linear Time BVH Construction Algorithm for Sparse Volumes,3.7045223713,7.791695118,10.127494812,3.9802744389
4560,Uncertainty-Aware Ramachandran Plots,2.5003802776,4.2757349014,8.3187866211,5.2280168533
4561,Interactive Spatiotemporal Visualization of Phase Space Particle Trajectories Using Distance Plots,4.5901389122,8.5492486954,8.4047651291,5.1437563896
4562,Designing Narrative Slideshows for Learning Analytics,11.1037321091,6.304792881,10.1957550049,9.6467113495
4563,A Visual Approach for the Comparative Analysis of Character Networks in Narrative Texts,10.7381486893,5.1313743591,12.3816585541,6.7213840485
4564,An Interactive Chart of Biography,10.6726484299,6.987634182,5.6573815346,8.4540710449
4565,Smart Survey Tool: A Multi Device Platform for Museum Visitor Tracking and Tracking Data Visualization,10.2641429901,7.6267614365,9.4192180634,10.6551170349
4566,An Interactive System for Exploring Historical Fire Data,7.5241522789,9.061665535,10.5130119324,5.8797597885
4567,DNN-VolVis: Interactive Volume Visualization Supported by Deep Neural Network,4.1243915558,6.2265963554,10.3479061127,4.8900666237
4568,Statistical Super Resolution for Data Analysis and Visualization of Large Scale Cosmological Simulations,5.0716519356,8.8200836182,10.9914913177,4.0100684166
4569,"ComDia+: An Interactive Visual Analytics System for Comparing, Diagnosing, and Improving Multiclass Classifiers",6.1682415009,4.5378007889,9.9261455536,7.5335278511
4570,Space-Time Slicing: Visualizing Object Detector Performance in Driving Video Sequences,6.2910208702,7.4440999031,7.384932518,3.8797471523
4571,A Study of Mental Maps in Immersive Network Visualization,10.1252355576,6.8686795235,12.5666046143,7.9895839691
4572,Quality Metrics for Symmetric Graph Drawings *,7.5677781105,2.8712177277,5.6716852188,5.5544295311
4573,BatchLayout: A Batch-Parallel Force-Directed Graph Layout Algorithm in Shared Memory,4.9768004417,7.7205271721,9.2204027176,4.212603569
4574,ExplainExplore: Visual Exploration of Machine Learning Explanations,5.7739171982,4.2547140121,10.051902771,7.626619339
4575,DynamicsExplorer: Visual Analytics for Robot Control Tasks involving Dynamics and LSTM-based Control Policies,5.3410458565,4.2398562431,10.4910726547,7.344285965
4576,Interactive Attention Model Explorer for Natural Language Processing Tasks with Unbalanced Data Sizes,10.1637125015,4.7588806152,7.0273795128,9.7999629974
4577,SCANViz: Interpreting the Symbol-Concept Association Captured by Deep Neural Networks through Visual Analytics,5.499584198,4.1895723343,10.7144260406,7.1443862915
4578,Visual Interpretation of Recurrent Neural Network on Multi-dimensional Time-series Forecast,5.5528588295,4.1667280197,10.1456604004,7.4707856178
4579,SSR-VFD: Spatial Super-Resolution for Vector Field Data Analysis and Visualization,4.148358345,8.541261673,9.4883680344,2.6242632866
4580,Toward Feature-Preserving 2D and 3D Vector Field Compression,3.7384548187,8.0624217987,9.5521001816,3.581720829
4581,Visualization of Unsteady Flow Using Heat Kernel Signatures,3.7657563686,8.9933309555,10.5147485733,2.20748806
4582,Tensor Spines - A Hyperstreamlines Variant Suitable for Indefinite Symmetric Second-Order Tensors,2.7690103054,8.2926445007,5.6906170845,4.6779885292
4583,Uncertainty Treemaps,7.6077079773,4.6147265434,5.1184988022,7.0549030304
4584,Space-Reclaiming Icicle Plots,9.4012851715,7.7015237808,11.3687143326,4.3986091614
4585,PansyTree: Merging Multiple Hierarchies,7.799926281,4.7209300995,6.1845889091,6.7158989906
4586,Efficient Morphing of Shape-preserving Star Coordinates,5.1704454422,6.7748012543,7.7409315109,6.4481291771
4587,Leveraging Peer Feedback to Improve Visualization Education,11.1878385544,6.4021639824,9.3006896973,11.6172409058
4588,Representing Multivariate Data by Optimal Colors to Uncover Events of Interest in Time Series Data,6.7549381256,7.5726499557,6.7630167007,3.0861363411
